Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
huffingtonpost.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
spokeo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
challengertalk.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
modot.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
poetryinnature.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
stmartinblue.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
mortgage-x.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,0
focusfeatures.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
sourceforge.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
hypebeast.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
spoke.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
jaycookmusic.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
business.highbeam.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
espn.go.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
xml.com,0,0,0,7,0,0,0,0,1,1,1,1,1,1,1,0
screentest.adamkimmel.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
afnyouth.ca,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
flickr.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
sports.yahoo.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
emerycountyprogress.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
seta.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
clerk.house.gov,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
travelingluck.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
obitz.us,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
driving-school-directory.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
manta.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,0
mylife.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
project-pal.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
192.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
gsa-online.de,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
wrestlinggay.blogspot.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
classmates.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
theaudiobookstore.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
iguide.travel,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
netglimse.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
alibaba.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,0
ferdyonfilms.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
amazon.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
sites.google.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
infoplease.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
baseball-almanac.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
flash-games.biz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
lindahall.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
reunion.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
popstache.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
beenverified.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
sanzospecialties.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
wxnation.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
avvo.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
people.csail.mit.edu,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
txt.bellmobility.ca,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
saumiergenealogy.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
markets.financialcontent.com,0,0,1,6,0,0,1,0,1,1,1,1,1,1,1,0
imaja.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
embeddedstar.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
worthpoint.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,0
mylife.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
georgecmarshall.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
m2ro.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
tbsdeafjewish.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
findagrave.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
sonyps4.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
quotationspage.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
pacifikavoice.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
fa.smithbarney.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
stats.sfgate.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
hornetsports.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
windjammer-arts.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
liveauctioneers.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
pronematch.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
rap-up.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
homepage.ntlworld.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
attractions.uptake.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
www3.best-in-class.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
genealogy-records.info,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
bindalpapers.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
cbrnp.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
madisonpharmacyandgifts.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
eventful.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
homespuntapes.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
lisaburks.typepad.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
soccericon.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
helpcareva.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
lyricstime.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
changingstreets.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
houseofnames.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
pianofiles.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
strangehistory.net,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
epic.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
emusic.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
vanityfair.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
narawen.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
music.yahoo.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
usagym.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
indastro.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
skyvector.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
reunion.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
pubsub.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
home.hccnet.nl,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
allthumbspro.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
flgrube1.tripod.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
aparkrangerslife.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
spambait.wordpress.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
webinfo.parl.gc.ca,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
americanussr.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
123people.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
siouxcityeast79.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
optometryscareercenter.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
soccer24-7.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
shortnews.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
archive.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
jhstudios.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
theglobeandmail.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
linuxjournal.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
ussmanleydd940.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
federal-circuits.vlex.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
alibris.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
chabadnunsisland.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
hewgill.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
linkedin.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
oldfarmhousegatheringartisans.blogspot.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
nehe.gamedev.net,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
bigsoccer.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
encyclopedia2.thefreedictionary.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
riyachting.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
owd.co.uk,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
treasurephotosf.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
fire-italia.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
martin.gleeson.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
uniontown.areaconnect.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
rockhurstgroup.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
blog.therealtechn9ne.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
mmgmardiks.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
stlcardinalcards.blogspot.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
blujay.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
amazon.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
thespco.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
poimuri.fi,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
absoluteastronomy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
salepurchaserent.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
canadiangeriatrics.ca,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
stateuniversity.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
markets.financialcontent.com,0,0,1,6,0,0,1,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
costumehub.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
home.ubalt.edu,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
vanlines.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
jebikes.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
ttusports.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
thedig69.angelfire.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
eddiesrailroad.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
ndscs.nodak.edu,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
rmc.library.cornell.edu,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
dailytribune.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,0
bayareacensus.ca.gov,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
august-schellenberg.nago.net.pl,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
ethnicelebs.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
evri.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
americanthinker.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
ecma-international.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
chacha.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
soldouteventtickets.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
thermadyne.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
ibishotel.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
turaskymeats.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
allhabs.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
aoltv.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
performancenotary.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
houseofnames.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
goliath.ecnext.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
upcoming.yahoo.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,0
flickr.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
belfasttelegraph.co.uk,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
absoluteastronomy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
jalfredsmithsr-ministries.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
ww1.webanswers.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
villagegoldsmith.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
wowwiki.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
mimimoza.blogspot.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,0
rottentomatoes.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
jmsmithengineering.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
careerontrack.ca,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
netchuck.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
cokerengineering.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
damox.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
cndb.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
npr.org,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
absoluteastronomy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
kat.ph,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
homepages.paradise.net.nz,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
credifones.net,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
nydailynews.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
thewombats.brightantenna.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
goodreads.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
queenslatino.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
absoluteastronomy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
people.famouswhy.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
spoke.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
amazon.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
answers.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
filepie.us,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
halls.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
espn.go.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,0
ghostandsouls.wordpress.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
shop-hellsheadbangers.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
uctlife.co.za,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
genforum.genealogy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
whatifsports.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
rivals.yahoo.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,0
ps2.gamespy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
corporatewebbing.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
music.yahoo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
cs.arizona.edu,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
vialo.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
montecarlo.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
wunderground.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
amazon.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
stanford.edu,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
linkedin.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
corefire.com.au,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
india-forums.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
ticketsinventory.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
marvel.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
exponentialtimes.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
nesn.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
ucomparehealthcare.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
linkedin.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
justlanded.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
tripadvisor.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
filmindustrytrivia.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
people.famouswhy.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
music.yahoo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
historyplace.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
museumstuff.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
fuckyeahwilwheaton.tumblr.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
rantnraveentertainment.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
girlswithmuscle.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
philfilms.utm.edu,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
lazygirls.info,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
liveauctioneers.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
alexandredacosta.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,0
trueknowledge.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
encyclopedia.farlex.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
cs.arizona.edu,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
ffbsccn.wordpress.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
artistdata.sonicbids.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
blogs.msdn.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,0
venere.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
members.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
goodspeedmachine.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
immediateannuities.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
new-zealand-holidays.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
timothyhumphrey.name,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
tcm.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
tvlistings.zap2it.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
blog.scottsdalecvb.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
flickr.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
obits.nj.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
wn.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
easymusicdownload.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
kurtzmangroup.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
vrview.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
dv.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
trueknowledge.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
greatseats.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
icehockey.wikia.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
wweespanol.forumcommunity.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
artistwiki.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
junors.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
beemp3.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
arcadefirenews.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
theblurb.ca,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
digitalhome.ca,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
laist.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,0
in4reach.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
desmoines.metromix.com,0,0,1,7,0,0,1,0,1,1,1,1,1,1,1,0
english.turkcebilgi.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
membres.multimania.fr,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
enginuity.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
twitter.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
sbsws.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
loyola.edu,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
baseballlibrary.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
thecardchop.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
dollymix.tv,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
profighting-fans.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
vtforever.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
filmsite.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
artandpopularculture.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
bleacherreport.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
derrickroseonline.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
angelfire.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
spiritus-temporis.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
oakridger.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
bikudo.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
us.7digital.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
cineaste.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
centrestreetfinancial.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
cjutras.org,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
singersroom.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
kde.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
stuffaboutnames.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
exodus.physics.ucla.edu,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
cfake.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
nfl.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
newyorkfestivals.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
skyliving.sky.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
sportsillustrated.cnn.com,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,0
chabliscadillac.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
